OBJECTID,ZONE_,DISTRICT,MAPNO,ARTICLE,SUBDISTRIC,Unique_Code,FAR,Zone_Desc,Shape_STArea_1,Shape_STLength_1,Urban_Label,Shape__Area,Shape__Length
3779,MFR,Greater Mattapan Neighborhood,8ABC,60,Residential,Greater Mattapan Neighborhood MFR,0.9,Multifamily Residential,292102.88500977,2427.58824299,MFRART60A,292102.885009766,2427.58824298627
3780,OS-CM,Greater Mattapan Neighborhood,8ABC,60,Open Space,Greater Mattapan Neighborhood OS-CM,,Cemetery Open Space,349030.09228516,2696.96323228,OS,349030.092285156,2696.96323228311
3781,3F-5000,Greater Mattapan Neighborhood,8ABC,60,Residential,Greater Mattapan Neighborhood 3F-5000,0.8,Three-Family Residential,4400174.18920898,14936.08445342,3F5000ART60A,4400174.18920898,14936.0844534224
3782,3F-6000,Greater Mattapan Neighborhood,8ABC,60,Residential,Greater Mattapan Neighborhood 3F-6000,0.8,Three-Family Residential,5461717.27905273,18751.31846241,3F6000ART60A,5461717.27905273,18751.3184624102
3783,3F-5000,Greater Mattapan Neighborhood,8ABC,60,Residential,Greater Mattapan Neighborhood 3F-5000,0.8,Three-Family Residential,7789478.03125,18629.22821604,3F5000ART60A,7789478.03125,18629.2282160377
3784,OS-P,Greater Mattapan Neighborhood,8ABC,60,Open Space,Greater Mattapan Neighborhood OS-P,,Parkland Open Space,22099984.2575684,21624.04697196,OS,22099984.2575684,21624.0469719615
3785,OS-P,Dorchester Neighborhood,5A-5E,65,Open Space,Dorchester Neighborhood OS-P,,Parkland Open Space,26901.32299805,685.06590337,OSPART65,26901.3229980469,685.065903370129
3786,3F-D-3000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 3F-D-3000,1.3,Three-Family Residential,140198.90332031,2346.70444615,3FD3000ART65A,140198.903320312,2346.70444615163
3787,OS-A,Dorchester Neighborhood,5A-5E,65,Open Space,Dorchester Neighborhood OS-A,,Air-Right Open Space,584903.19970703,6621.69723475,OSAART65,584903.199707031,6621.69723475155
3788,LI,Dorchester Neighborhood,5A-5E,65,Industrial,Dorchester Neighborhood LI,2,Local Industrial,110389.30712891,2221.57448786,LIART65,110389.307128906,2221.57448786238
3789,2F-3000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 2F-3000,0.5,Two-Family Residential,296189.19921875,2987.68298512,2F3000ART65A,296189.19921875,2987.68298511654
3790,OS-P,Dorchester Neighborhood,5A-5E,65,Open Space,Dorchester Neighborhood OS-P,,Parkland Open Space,53955.98657227,1133.07568792,OSPART65,53955.9865722656,1133.075687915
3791,3F-D-2000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 3F-D-2000,1.3,Three-Family Residential,203941.91650391,3716.26032767,3FD2000ART65A,203941.916503906,3716.26032766843
3792,MFR/LS,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood MFR/LS,1,Multifamily Residential/Local Services,352168.10351563,5534.14487907,MFR/LSART65A,352168.103515625,5534.14487906558
3793,OS-P,Dorchester Neighborhood,5A-5E,65,Open Space,Dorchester Neighborhood OS-P,,Parkland Open Space,11091.04272461,434.02519593,OSPART65,11091.0427246094,434.025195927555
3794,OS-RC,Dorchester Neighborhood,5A-5E,65,Open Space,Dorchester Neighborhood OS-RC,,Recreation Open Space,37090.85644531,791.19309374,OSRCART65,37090.8564453125,791.193093740979
3795,MFR/LS,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood MFR/LS,1,Multifamily Residential/Local Services,46267.15405273,1246.88305325,MFR/LSART65A,46267.1540527344,1246.88305324767
3796,LC,Dorchester Neighborhood,5A-5E,65,Business,Dorchester Neighborhood LC,1,Local Convenience,24673.59985352,759.35544486,LCART65,24673.5998535156,759.355444857551
3797,3F-D_2000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 3F-D_2000,1.3,Three-Family Residential,32146.69750977,879.73799195,3FD2000ART65A,32146.6975097656,879.73799194812
3798,SAVIN HILL LC,Dorchester Neighborhood,5A-5E,65,Business,Dorchester Neighborhood Savin Hill LC,1,Local Convenience,168379.76196289,2592.45848982,SHLCART65,168379.761962891,2592.45848982059
3799,3F-D-3000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 3F-D-3000,1.3,Three-Family Residential,141290.00073242,2318.28094724,3FD3000ART65A,141290.000732422,2318.28094723973
3800,2F-3000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 2F-3000,0.5,Two-Family Residential,87009.95336914,2026.82497527,2F3000ART65A,87009.9533691406,2026.82497527131
3801,MFR/LS,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood MFR/LS,1,Multifamily Residential/Local Services,169849.20898438,2275.42216079,MFR/LSART65A,169849.208984375,2275.42216079485
3802,Adams Street NS,Dorchester Neighborhood,5A-5E,65,Business,Dorchester Neighborhood Adams Street NS,1,Neighborhood Shopping,464932.56567383,4727.66251537,ASNSART65,464932.565673828,4727.66251537449
3803,3F-D-3000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 3F-D-3000,1.3,Three-Family Residential,21975.69555664,734.501138,3FD3000ART65A,21975.6955566406,734.501138003952
3804,OS-A,Dorchester Neighborhood,5A-5E,65,Open Space,Dorchester Neighborhood OS-A,,Air-Right Open Space,102718.90844727,2474.21181613,OSAART65,102718.908447266,2474.21181612961
3805,3F-D-3000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 3F-D-3000,1.3,Three-Family Residential,86200.45141602,1401.13397254,3FD3000ART65A,86200.4514160156,1401.13397254453
3806,Fields Corner CC,Dorchester Neighborhood,5A-5E,65,Business,Dorchester Neighborhood Fields Corner CC,2,Community Commercial,283784.21899414,2403.22018082,FCCCART65,283784.218994141,2403.22018082417
3807,OS-P,Dorchester Neighborhood,5A-5E,65,Open Space,Dorchester Neighborhood OS-P,,Parkland Open Space,13009.94238281,652.94103738,OSPART65,13009.9423828125,652.941037381271
3808,3F-D-4000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 3F-D-4000,1.3,Three-Family Residential,27776.56396484,732.8024098,3FD4000ART65A,27776.5639648438,732.802409797972
3809,OS-RC,Dorchester Neighborhood,5A-5E,65,Open Space,Dorchester Neighborhood OS-RC,,Recreation Open Space,306108.453125,2207.2616012,OSRCART65,306108.453125,2207.26160120302
3810,3F-D-4000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 3F-D-4000,1.3,Three-Family Residential,60574.89038086,1288.80526864,3FD4000ART65A,60574.8903808594,1288.8052686425
3811,3F-D-3000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 3F-D-3000,1.3,Three-Family Residential,20408.07666016,598.12246489,3FD3000ART65A,20408.0766601562,598.122464894649
3812,2F-4000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 2F-4000,0.5,Two-Family Residential,88849.3215332,1780.09156832,2F4000ART65A,88849.3215332031,1780.09156831546
3813,3F-D-3000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 3F-D-3000,1.3,Three-Family Residential,46859.91772461,1112.39545168,3FD3000ART65A,46859.9177246094,1112.39545167533
3814,2F-3000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 2F-3000,0.5,Two-Family Residential,66857.44482422,1543.01132203,2F3000ART65A,66857.4448242188,1543.01132203301
3815,2F-3000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 2F-3000,0.5,Two-Family Residential,14636.37524414,545.23804122,2F3000ART65A,14636.3752441406,545.238041221577
3816,OS-A,Dorchester Neighborhood,5A-5E,65,Open Space,Dorchester Neighborhood OS-A,,Air-Right Open Space,7537.15722656,598.71677637,OSAART65,7537.1572265625,598.716776373416
3817,3F-D-3000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 3F-D-3000,1.3,Three-Family Residential,177759.30761719,3871.91832105,3FD3000ART65A,177759.307617188,3871.91832104629
3818,2F-4000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 2F-4000,0.5,Two-Family Residential,84231.33764648,1836.07282329,2F4000ART65A,84231.3376464844,1836.07282328696
3819,3F-D-3000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 3F-D-3000,1.3,Three-Family Residential,243156.57202148,3332.6122777,3FD3000ART65A,243156.572021484,3332.61227769992
3820,3F-5000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 3F-5000,0.5,Three-Family Residential,81677.39672852,1195.91996368,3F5000ART65A,81677.3967285156,1195.91996368495
3821,2F-3000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 2F-3000,0.5,Two-Family Residential,94907.49438477,1493.30512907,2F3000ART65A,94907.4943847656,1493.30512907148
3822,OS-CM,Dorchester Neighborhood,5A-5E,65,Open Space,Dorchester Neighborhood OS-CM,,Cemetery Open Space,91677.92236328,1335.88133062,OSCMART65,91677.9223632812,1335.88133061933
3823,MFR,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood MFR,1,Multifamily Residential,575204.9387207,3264.03525893,MFRART65A,575204.938720703,3264.0352589332
3824,1F-3000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 1F-3000,0.5,One-Family Residential,68361.67749023,1376.16581794,1F3000ART65A,68361.6774902344,1376.16581794122
3825,2F-5000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 2F-5000,0.5,Two-Family Residential,29498.28076172,855.92852579,2F5000ART65A,29498.2807617188,855.928525790131
3826,3F-D-5000,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood 3F-D-5000,1.3,Three-Family Residential,415013.54638672,5477.71958263,3FD5000ART65A,415013.546386719,5477.7195826347
3827,MFR,Dorchester Neighborhood,5A-5E,65,Residential,Dorchester Neighborhood MFR,1,Multifamily Residential,65240.91088867,1158.83750367,MFRART65A,65240.9108886719,1158.83750366716
3828,Lower Mills NS,Dorchester Neighborhood,5A-5E,65,Business,Dorchester Neighborhood Lower Mills NS,1,Neighborhood Shopping,301935.51391602,3771.97903141,LMNSART65,301935.513916016,3771.97903140696
3829,OS-P,Dorchester Neighborhood,5A-5E,65,Open Space,Dorchester Neighborhood OS-P,,Parkland Open Space,1212966.91088867,6594.13905727,OSPART65,1212966.91088867,6594.1390572673
3830,CF,West Roxbury Neighborhood,11A-11E,56,Comm/Instit,West Roxbury Neighborhood CF,0.5,Community Facilities,518590.39587402,3777.78825241,CFART56,518590.395874023,3777.78825241035
3831,CC,West Roxbury Neighborhood,11A-11E,56,Business,West Roxbury Neighborhood CC,2,Community Commercial,2317673.72558594,8187.74231168,CCART56,2317673.72558594,8187.74231167774
3832,CF,West Roxbury Neighborhood,11A-11E,56,Comm/Instit,West Roxbury Neighborhood CF,0.5,Community Facilities,2186496.71166992,7572.16354411,CFART56,2186496.71166992,7572.16354411246
3833,CPS,West Roxbury Neighborhood,11A-11E,56,Miscellaneous,West Roxbury Neighborhood CPS,0.3,Conservation Protection,679358.16931152,3372.27155371,CPSART56,679358.169311523,3372.27155370518
3834,OS-P,West Roxbury Neighborhood,11A-11E,56,Open Space,West Roxbury Neighborhood OS-P,,Parkland Open Space,1384984.30834961,4541.30573558,OSPART56,1384984.30834961,4541.30573557579
3835,ALBANY STREET MEDICAL AREA CF,Roxbury Neighborhood,6A-6C,50,Comm/Instit,Roxbury Neighborhood ALBANY STREET MEDICAL AREA CF,2,Community Facilities,220161.30029297,1974.01690265,ASMACFART50,220161.300292969,1974.01690264966
3836,RH,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood RH,1,Row House Residential,76688.32617188,1412.00475824,RHART50,76688.326171875,1412.00475823899
3837,MFR/LS,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood MFR/LS,1,Multifamily Residential/Local Services,68429.84985352,1229.75480844,MFR/LSART50A,68429.8498535156,1229.75480843938
3838,RH,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood RH,1,Row House Residential,296478.82983398,3876.80558564,RHART50,296478.829833984,3876.80558563978
3839,MFR,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood MFR,1,Multifamily Residential,469404.6328125,4488.83232271,MFRART50A,469404.6328125,4488.83232271108
3840,RH,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood RH,1,Row House Residential,34743.67260742,803.29666378,RHART50,34743.6726074219,803.296663776284
3841,MFR,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood MFR,1,Multifamily Residential,1762135.02783203,9867.93802425,MFRART50A,1762135.02783203,9867.93802424963
3842,TOWNSEND STREET CF,Roxbury Neighborhood,6A-6C,50,Comm/Instit,Roxbury Neighborhood TOWNSEND STREET CF,2,Community Facilities,208636.7421875,1936.61778515,TSCFART50,208636.7421875,1936.61778514974
3843,EGLESTON SQUARE NS,Roxbury Neighborhood,6A-6C,50,Business,Roxbury Neighborhood EGLESTON SQUARE NS,1,Neighborhood Shopping,385332.38305664,3525.49775518,ESNSART50,385332.383056641,3525.4977551813
3844,WALNUT AVENUE CF,Roxbury Neighborhood,6A-6C,50,Comm/Instit,Roxbury Neighborhood WALNUT AVENUE CF,1,Community Facilities,134434.69775391,1731.96897951,WACFART50,134434.697753906,1731.96897950703
3845,OS,Roxbury Neighborhood,6A-6C,50,Open Space,Roxbury Neighborhood OS,,Open Space,25380.53686523,808.66708271,OSART50,25380.5368652344,808.667082706915
3846,RH,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood RH,1,Row House Residential,10333.4152832,405.06022471,RHART50,10333.4152832031,405.060224709549
3847,OS-G,Roxbury Neighborhood,6A-6C,50,Open Space,Roxbury Neighborhood OS-G,,Community Garden Open Space,6462.06640625,315.8003503,OSGART50,6462.06640625,315.800350295932
3848,3F-4000,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood 3F-4000,0.8,Three-Family Residential,5361561.5402832,26991.64232752,3F4000ART50A,5361561.5402832,26991.6423275209
3849,RH,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood RH,1,Row House Residential,90999.29589844,2079.87876524,RHART50,90999.2958984375,2079.87876523871
3850,OS,Roxbury Neighborhood,6A-6C,50,Open Space,Roxbury Neighborhood OS,,Open Space,40020.57470703,915.64224215,OSART50,40020.5747070312,915.642242146088
3851,RH,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood RH,1,Row House Residential,44133.5300293,907.46566067,RHART50,44133.5300292969,907.465660671694
3852,RH,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood RH,1,Row House Residential,119051.84228516,2026.21121708,RHART50,119051.842285156,2026.21121708261
3853,OS-RC,Roxbury Neighborhood,6A-6C,50,Open Space,Roxbury Neighborhood OS-RC,,Recreation Open Space,177678.1171875,1646.9227158,OSRCART50,177678.1171875,1646.92271579822
3854,RH,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood RH,1,Row House Residential,14239.77587891,476.40112659,RHART50,14239.7758789062,476.401126590254
3855,OS-RC,Roxbury Neighborhood,6A-6C,50,Open Space,Roxbury Neighborhood OS-RC,,Recreation Open Space,266324.77661133,2035.47952211,OSRCART50,266324.776611328,2035.47952210522
3856,DIMOCK STREET CF,Roxbury Neighborhood,6A-6C,50,Comm/Instit,Roxbury Neighborhood DIMOCK STREET CF,2,Community Facilities,443584.95385742,2712.61957197,DSCFART50,443584.953857422,2712.61957196682
3857,3F-4000,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood 3F-4000,0.8,Three-Family Residential,3709699.36206055,18972.62444818,3F4000ART50A,3709699.36206055,18972.6244481796
3858,OS-P,Roxbury Neighborhood,6A-6C,50,Open Space,Roxbury Neighborhood OS-P,,Parkland Open Space,15224.83105469,564.07959302,OSPART50,15224.8310546875,564.079593022832
3859,COMMUNITY COLLEGE CF,Roxbury Neighborhood,6A-6C,50,Comm/Instit,Roxbury Neighborhood COMMUNITY COLLEGE CF,2,Community Facilities,1232007.34790039,9018.49859731,CCCFART50,1232007.34790039,9018.49859730577
3860,MFR,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood MFR,1,Multifamily Residential,4081885.625,26707.02328544,MFRART50A,4081885.625,26707.0232854422
3861,MFR,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood MFR,1,Multifamily Residential,377105.07666016,3728.11575874,MFRART50A,377105.076660156,3728.11575874471
3862,MFR/LS,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood MFR/LS,1,Multifamily Residential/Local Services,172758.29418945,2414.51184579,MFR/LSART50A,172758.294189453,2414.51184578518
3863,RH,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood RH,1,Row House Residential,176820.09448242,2593.03334316,RHART50,176820.094482422,2593.03334315989
3864,NS-1,Hyde Park Neighborhood,12,69,Business,Hyde Park Neighborhood NS-1,1,Neighborhood Shopping,42609.22680664,1262.73189997,NS1ART69,42609.2268066406,1262.73189996771
3865,2F-5000,Hyde Park Neighborhood,12,69,Residential,Hyde Park Neighborhood 2F-5000,0.5,Two-Family Residential,18595.18847656,635.57262653,2F5000ART69A,18595.1884765625,635.572626534042
3866,NS-2,Hyde Park Neighborhood,12,69,Business,Hyde Park Neighborhood NS-2,2,Neighborhood Shopping,372919.62915039,4378.96200279,NS2ART69,372919.629150391,4378.96200278627
3867,OS-P,Jamaica Plain Neighborhood,9A-9C,55,Open Space,Jamaica Plain Neighborhood OS-P,,Parkland Open Space,126855.33105469,1900.6214018,OSPART55,126855.331054688,1900.62140179781
3868,OS-RC,Jamaica Plain Neighborhood,9A-9C,55,Open Space,Jamaica Plain Neighborhood OS-RC,,Recreation Open Space,57474.48364258,1267.75989476,OSRCART55,57474.4836425781,1267.75989476427
3869,GOVERNMENT CENTER/CAA,Government Center/Markets,1H,45,Mixed Use,Government Center/Markets GOVERNMENT CENTER/CAA,,Central Artery Area,451909.73120117,4185.11321499,GC/CAAART45,451909.731201172,4185.11321498602
3870,SOUTH STATION/CAA,South Station Economic Development Area,1C/1G/1N,40,Mixed Use,South Station Economic Development Area SOUTH STATION/CAA,,Central Artery Area,97602.70825195,1853.00781881,SS/CAAART40,97602.7082519531,1853.00781881432
3871,BULFINCH TRIANGLE/CAA,Bulfinch Triangle,1B/1J/1K/1L,46,Mixed Use,Bulfinch Triangle BULFINCH TRIANGLE/CAA,8,Central Artery Area,440277.60913086,3101.07718919,BT/CAAART46,419206.651123047,3131.07011603131
3872,NE/CAA,North End Neighborhood,1B/1J/1K/1L,54,Mixed Use,North End NE/CAA ,,Central Artery Area,531725.11816406,4234.21056649,NE/CAAART54,508581.370849609,4096.09842447287
3873,GOVERNMENT CENTER/CAA,Government Center/Markets,1H,45,Mixed Use,Government Center/Markets GOVERNMENT CENTER/CAA,7,Central Artery Area,122292.37597656,1432.14685596,GC/CAAART45,122292.375976562,1432.14685595541
3874,GOVERNMENT CENTER/CAA,Government Center/Markets,1H,45,Mixed Use,Government Center/Markets GOVERNMENT CENTER/CAA,4,Central Artery Area,50415.81201172,1067.57990224,GC/CAAART45,50415.8120117188,1067.57990223948
3875,LI,Jamaica Plain Neighborhood,9A-9C,55,Industrial,Jamaica Plain Neighborhood LI,1,Local Industrial,49085.03930664,1055.8439584,LIART55,49085.0393066406,1055.84395839572
3876,B-1,Boston Harbor,2A,Underlying Zoning,Business,Boston Harbor B-1,,General Business,539122680.062988,95668.48494416,B1ART2A,539122680.062988,95668.4849441624
3877,I-2,Boston Harbor,2A,Underlying Zoning,Industrial,Boston Harbor I-2,,General Industrial,39597050.3178711,35996.7357954,I2ART2A,39597050.3178711,35996.7357953987
3878,B-1,Boston Harbor,2A,Underlying Zoning,Business,Boston Harbor B-1,,General Business,37834642.1994629,25971.35589801,B1ART2A,37834642.1994629,25971.3558980123
